feature,family,mask,model,n,squared_error_sum,truth_energy_sum,rmse_sd,r2
TAG56:2-FA18:0,TAG,0,all_visible_ridge,1539,20.827381714796516,1577.3706935080052,0.1163316876138125,0.9867961400573018
TAG56:2-FA18:0,TAG,0,family_score_ridge,1539,444.3494504779256,1577.3706935080052,0.5373323819384178,0.7182973841806891
TAG56:2-FA18:0,TAG,0,population_mean,1539,1577.3706935080052,1577.3706935080052,1.0123893640796646,0.0
TAG56:2-FA18:0,TAG,0,random_group_score_ridge,1539,250.4215297962249,1577.3706935080052,0.4033820067905302,0.8412411674523392
TAG56:2-FA20:0,TAG,2,all_visible_ridge,1539,41.222124881511505,1613.6884826327182,0.16366125509947435,0.9744547195291015
TAG56:2-FA20:0,TAG,2,family_score_ridge,1539,1115.1206187771163,1613.6884826327182,0.8512195962410446,0.3089616547564329
TAG56:2-FA20:0,TAG,2,population_mean,1539,1613.6884826327182,1613.6884826327182,1.0239777966472015,0.0
TAG56:2-FA20:0,TAG,2,random_group_score_ridge,1539,1031.0551742542439,1613.6884826327182,0.818505577428865,0.36105686732541675
TAG56:2-FA20:1,TAG,3,all_visible_ridge,1539,23.107465156065956,1577.1186002843226,0.12253406564057209,0.9853483021810153
TAG56:2-FA20:1,TAG,3,family_score_ridge,1539,629.30972971369,1577.1186002843226,0.6394593078856886,0.6009750125321975
TAG56:2-FA20:1,TAG,3,population_mean,1539,1577.1186002843226,1577.1186002843226,1.0123084615063616,0.0
TAG56:2-FA20:1,TAG,3,random_group_score_ridge,1539,570.0859720648294,1577.1186002843226,0.6086265132745269,0.6385268857002546
TAG56:3-FA16:0,TAG,1,all_visible_ridge,1539,60.056065192732895,1570.084449212242,0.1975418548073702,0.9617497866290792
TAG56:3-FA16:0,TAG,1,family_score_ridge,1539,348.6106198560707,1570.084449212242,0.47593867434664033,0.7779669622032248
TAG56:3-FA16:0,TAG,1,population_mean,1539,1570.084449212242,1570.084449212242,1.0100484259430311,0.0
TAG56:3-FA16:0,TAG,1,random_group_score_ridge,1539,271.3869089606571,1570.084449212242,0.4199282937648529,0.8271513936101845
TAG56:3-FA18:0,TAG,4,all_visible_ridge,1539,20.352530557264448,1574.5906559053642,0.11499789685695716,0.9870743989995533
TAG56:3-FA18:0,TAG,4,family_score_ridge,1539,323.35921607048937,1574.5906559053642,0.45837752122309744,0.7946391877420592
TAG56:3-FA18:0,TAG,4,population_mean,1539,1574.5906559053642,1574.5906559053642,1.011496827625862,0.0
TAG56:3-FA18:0,TAG,4,random_group_score_ridge,1539,194.56749249673635,1574.5906559053642,0.35556240170376807,0.8764329689325743
TAG56:3-FA18:1,TAG,2,all_visible_ridge,1539,11.751204160940254,1579.6746185895881,0.08738197892601658,0.9925609970416361
TAG56:3-FA18:1,TAG,2,family_score_ridge,1539,784.9744157007842,1579.6746185895881,0.7141812452085654,0.5030784147170457
TAG56:3-FA18:1,TAG,2,population_mean,1539,1579.6746185895881,1579.6746185895881,1.0131284478510543,0.0
TAG56:3-FA18:1,TAG,2,random_group_score_ridge,1539,676.1874318704291,1579.6746185895881,0.6628484381045299,0.5719451183724387
TAG56:3-FA18:2,TAG,0,all_visible_ridge,1539,27.208410609939804,1581.9804542512118,0.13296345042438845,0.9828010450212432
TAG56:3-FA18:2,TAG,0,family_score_ridge,1539,699.6451630445126,1581.9804542512118,0.6742479087057632,0.5577409561765597
TAG56:3-FA18:2,TAG,0,population_mean,1539,1581.9804542512118,1581.9804542512118,1.0138676050802031,0.0
TAG56:3-FA18:2,TAG,0,random_group_score_ridge,1539,644.9876803623627,1581.9804542512118,0.6473757092117596,0.5922909928317348
TAG56:3-FA20:0,TAG,2,all_visible_ridge,1539,47.489164557187735,1579.9429980110688,0.17566205326488984,0.9699424823446352
TAG56:3-FA20:0,TAG,2,family_score_ridge,1539,1041.6853800343822,1579.9429980110688,0.8227141645271271,0.3406816693097656
TAG56:3-FA20:0,TAG,2,population_mean,1539,1579.9429980110688,1579.9429980110688,1.0132145071178624,0.0
TAG56:3-FA20:0,TAG,2,random_group_score_ridge,1539,987.0700220891532,1579.9429980110688,0.8008564381310024,0.37524959866796537
TAG56:3-FA20:1,TAG,2,all_visible_ridge,1539,12.867437833183144,1576.4428109066594,0.09143800234953331,0.9918376754651933
TAG56:3-FA20:1,TAG,2,family_score_ridge,1539,834.8011231574848,1576.4428109066594,0.7364990694119237,0.4704526435200236
TAG56:3-FA20:1,TAG,2,population_mean,1539,1576.4428109066594,1576.4428109066594,1.0120915530870653,0.0
TAG56:3-FA20:1,TAG,2,random_group_score_ridge,1539,694.2222414004932,1576.4428109066594,0.67162979133486,0.5596273860380477
TAG56:3-FA20:2,TAG,2,all_visible_ridge,1539,36.060194281546615,1569.7221277286671,0.15307163505723265,0.9770276575423419
TAG56:3-FA20:2,TAG,2,family_score_ridge,1539,407.2516025162405,1569.7221277286671,0.5144131844267282,0.7405581565537849
TAG56:3-FA20:2,TAG,2,population_mean,1539,1569.7221277286671,1569.7221277286671,1.0099318770020922,0.0
TAG56:3-FA20:2,TAG,2,random_group_score_ridge,1539,236.93122463757908,1569.7221277286671,0.39236642697849344,0.8490616775719342
TAG56:4-FA16:0,TAG,0,all_visible_ridge,1539,20.226320219497453,1569.0437969967968,0.11464077924011451,0.9871091423590524
TAG56:4-FA16:0,TAG,0,family_score_ridge,1539,345.95720797731036,1569.0437969967968,0.47412393681150666,0.779510802286409
TAG56:4-FA16:0,TAG,0,population_mean,1539,1569.0437969967968,1569.0437969967968,1.0097136403334865,0.0
TAG56:4-FA16:0,TAG,0,random_group_score_ridge,1539,273.3333944104333,1569.0437969967968,0.4214315422178435,0.8257961983383748
TAG56:4-FA18:0,TAG,0,all_visible_ridge,1539,12.260028040902052,1560.1405911529407,0.08925373967554642,0.9921417158745662
TAG56:4-FA18:0,TAG,0,family_score_ridge,1539,280.8847387203555,1560.1405911529407,0.4272132971336383,0.8199619057967191
TAG56:4-FA18:0,TAG,0,population_mean,1539,1560.1405911529407,1560.1405911529407,1.0068448621548678,0.0
TAG56:4-FA18:0,TAG,0,random_group_score_ridge,1539,201.9898418072428,1560.1405911529407,0.3622809138824603,0.8705310002491681
TAG56:4-FA18:1,TAG,1,all_visible_ridge,1539,5.865662758755008,1580.6638639390867,0.06173610630581689,0.9962891144078302
TAG56:4-FA18:1,TAG,1,family_score_ridge,1539,658.8638989466197,1580.6638639390867,0.6543024493473757,0.5831726694221372
TAG56:4-FA18:1,TAG,1,population_mean,1539,1580.6638639390867,1580.6638639390867,1.0134456257479652,0.0
TAG56:4-FA18:1,TAG,1,random_group_score_ridge,1539,227.71315588226116,1580.6638639390867,0.3846579840661347,0.8559382794297647
TAG56:4-FA18:2,TAG,2,all_visible_ridge,1539,11.906241026134973,1590.7978899956101,0.0879565173529343,0.9925155539235925
TAG56:4-FA18:2,TAG,2,family_score_ridge,1539,769.9085883661671,1590.7978899956101,0.7072944857106394,0.5160236298978924
TAG56:4-FA18:2,TAG,2,population_mean,1539,1590.7978899956101,1590.7978899956101,1.0166891602648946,0.0
TAG56:4-FA18:2,TAG,2,random_group_score_ridge,1539,548.2814219051204,1590.7978899956101,0.5968737168417441,0.6553418725576551
TAG56:4-FA20:1,TAG,4,all_visible_ridge,1539,12.835736192166438,1593.4937098884884,0.09132529450602593,0.9919449094072266
TAG56:4-FA20:1,TAG,4,family_score_ridge,1539,939.5160098588774,1593.4937098884884,0.7813269106454838,0.41040494604486133
TAG56:4-FA20:1,TAG,4,population_mean,1539,1593.4937098884884,1593.4937098884884,1.0175502535236582,0.0
TAG56:4-FA20:1,TAG,4,random_group_score_ridge,1539,342.0754275802186,1593.4937098884884,0.47145650170041525,0.7853299166118723
TAG56:4-FA20:2,TAG,2,all_visible_ridge,1539,14.552061587292036,1588.8396729452793,0.09723955263179285,0.9908410761418637
TAG56:4-FA20:2,TAG,2,family_score_ridge,1539,668.4100317929276,1588.8396729452793,0.6590254248408763,0.5793093266900391
TAG56:4-FA20:2,TAG,2,population_mean,1539,1588.8396729452793,1588.8396729452793,1.0160632130216762,0.0
TAG56:4-FA20:2,TAG,2,random_group_score_ridge,1539,304.0055914760559,1588.8396729452793,0.44444853176194815,0.8086618828490657
TAG56:4-FA20:3,TAG,4,all_visible_ridge,1539,13.973792505876604,1558.1009771138413,0.09528791740456205,0.9910315231739595
TAG56:4-FA20:3,TAG,4,family_score_ridge,1539,426.27061848362024,1558.1009771138413,0.5262879054078391,0.7264165643017403
TAG56:4-FA20:3,TAG,4,population_mean,1539,1558.1009771138413,1558.1009771138413,1.0061865091383837,0.0
TAG56:4-FA20:3,TAG,4,random_group_score_ridge,1539,287.63790911495903,1558.1009771138413,0.43231843147794996,0.8153919974764621
TAG56:4-FA20:4,TAG,1,all_visible_ridge,1539,19.765930435752328,1574.2883299703733,0.11332854718638385,0.9874445296586017
TAG56:4-FA20:4,TAG,1,family_score_ridge,1539,439.2862332458103,1574.2883299703733,0.5342622473632603,0.7209620214525269
TAG56:4-FA20:4,TAG,1,population_mean,1539,1574.2883299703733,1574.2883299703733,1.0113997178141412,0.0
TAG56:4-FA20:4,TAG,1,random_group_score_ridge,1539,474.3361613456951,1574.2883299703733,0.5551672100852121,0.698698038780087
TAG56:5-FA16:0,TAG,1,all_visible_ridge,1539,7.685828951487463,1568.5877261648025,0.07066852838534561,0.9951001599570849
TAG56:5-FA16:0,TAG,1,family_score_ridge,1539,230.47824088507684,1568.5877261648025,0.38698635779689655,0.8530664004055443
TAG56:5-FA16:0,TAG,1,population_mean,1539,1568.5877261648025,1568.5877261648025,1.0095668839430687,0.0
TAG56:5-FA16:0,TAG,1,random_group_score_ridge,1539,165.56834527004798,1568.5877261648025,0.3279966018204292,0.8944475068188487
TAG56:5-FA18:0,TAG,3,all_visible_ridge,1539,8.802495159849645,1562.9295742139886,0.07562816926851298,0.9943679515026923
TAG56:5-FA18:0,TAG,3,family_score_ridge,1539,409.807697693485,1562.9295742139886,0.516025004112263,0.7377951607963007
TAG56:5-FA18:0,TAG,3,population_mean,1539,1562.9295742139886,1562.9295742139886,1.0077444026962812,0.0
TAG56:5-FA18:0,TAG,3,random_group_score_ridge,1539,360.51516664218184,1562.9295742139886,0.4839967663249246,0.7693337098547846
TAG56:5-FA18:1,TAG,3,all_visible_ridge,1539,5.3198430379772015,1566.4460352416017,0.05879360623263671,0.9966038772365645
TAG56:5-FA18:1,TAG,3,family_score_ridge,1539,414.6895029396213,1566.4460352416017,0.5190894605527393,0.7352672906630573
TAG56:5-FA18:1,TAG,3,population_mean,1539,1566.4460352416017,1566.4460352416017,1.0088774361232635,0.0
TAG56:5-FA18:1,TAG,3,random_group_score_ridge,1539,283.07109005892084,1566.4460352416017,0.42887274615783133,0.8192908764870018
TAG56:5-FA18:2,TAG,4,all_visible_ridge,1539,9.728797525699417,1609.0364375661902,0.07950789812749418,0.9939536499618274
TAG56:5-FA18:2,TAG,4,family_score_ridge,1539,808.6472995908474,1609.0364375661902,0.7248702241362981,0.49743381771142614
TAG56:5-FA18:2,TAG,4,population_mean,1539,1609.0364375661902,1609.0364375661902,1.0225007367739045,0.0
TAG56:5-FA18:2,TAG,4,random_group_score_ridge,1539,376.61369477289423,1609.0364375661902,0.49468500276862426,0.7659383678454443
TAG56:5-FA20:1,TAG,1,all_visible_ridge,1539,25.983629812047525,1593.5293609488706,0.1299363312175286,0.9836942886345216
TAG56:5-FA20:1,TAG,1,family_score_ridge,1539,1035.5844713146585,1593.5293609488706,0.8203014039466634,0.35013154028237203
TAG56:5-FA20:1,TAG,1,population_mean,1539,1593.5293609488706,1593.5293609488706,1.0175616362302242,0.0
TAG56:5-FA20:1,TAG,1,random_group_score_ridge,1539,330.9469022401738,1593.5293609488706,0.46372429565236345,0.7923182902365158
TAG56:5-FA20:2,TAG,0,all_visible_ridge,1539,15.929058171781708,1623.49926242486,0.10173625321797299,0.9901884413867919
TAG56:5-FA20:2,TAG,0,family_score_ridge,1539,881.2044135243556,1623.49926242486,0.7566917899172069,0.4572190860079679
TAG56:5-FA20:2,TAG,0,population_mean,1539,1623.49926242486,1623.49926242486,1.0270858307463193,0.0
TAG56:5-FA20:2,TAG,0,random_group_score_ridge,1539,593.5894866454476,1623.49926242486,0.6210460304674326,0.6343764974929142
TAG56:5-FA20:3,TAG,0,all_visible_ridge,1539,8.303880022996433,1581.583417988449,0.07345497629982299,0.9947496414488476
TAG56:5-FA20:3,TAG,0,family_score_ridge,1539,811.2406618645822,1581.583417988449,0.7260316367306879,0.48707058215344345
TAG56:5-FA20:3,TAG,0,population_mean,1539,1581.583417988449,1581.583417988449,1.0137403697961416,0.0
TAG56:5-FA20:3,TAG,0,random_group_score_ridge,1539,473.3181241697032,1581.583417988449,0.554571130254567,0.7007314829010429
TAG56:5-FA20:4,TAG,2,all_visible_ridge,1539,9.260517761523484,1567.8039790482549,0.07757080967935204,0.9940933191360153
TAG56:5-FA20:4,TAG,2,family_score_ridge,1539,615.5371941998627,1567.8039790482549,0.6324232684786599,0.6073889322735815
TAG56:5-FA20:4,TAG,2,population_mean,1539,1567.8039790482549,1567.8039790482549,1.0093146366564028,0.0
TAG56:5-FA20:4,TAG,2,random_group_score_ridge,1539,450.81562834189674,1567.8039790482549,0.5412278944681438,0.7124540858637397
TAG56:5-FA22:4,TAG,4,all_visible_ridge,1539,8.713802284609354,1570.9053493801298,0.07524619451221491,0.9944530061674004
TAG56:5-FA22:4,TAG,4,family_score_ridge,1539,330.1814890131385,1570.9053493801298,0.4631877349966125,0.7898145237436321
TAG56:5-FA22:4,TAG,4,population_mean,1539,1570.9053493801298,1570.9053493801298,1.0103124374022499,0.0
TAG56:5-FA22:4,TAG,4,random_group_score_ridge,1539,268.72795922949547,1570.9053493801298,0.4178660781619209,0.8289343407382667
TAG56:5-FA22:5,TAG,0,all_visible_ridge,1539,13.079475373672807,1571.2463030926103,0.09218830974331105,0.9916757319664465
TAG56:5-FA22:5,TAG,0,family_score_ridge,1539,325.0474826546967,1571.2463030926103,0.45957256368945615,0.7931276070372156
TAG56:5-FA22:5,TAG,0,population_mean,1539,1571.2463030926103,1571.2463030926103,1.0104220719793073,0.0
TAG56:5-FA22:5,TAG,0,random_group_score_ridge,1539,350.93650508156776,1571.2463030926103,0.477523735725938,0.7766508634637129
TAG56:6-FA16:0,TAG,4,all_visible_ridge,1539,7.839306807952202,1573.2045930788263,0.07137062846056864,0.9950169819981199
TAG56:6-FA16:0,TAG,4,family_score_ridge,1539,404.39179526937664,1573.2045930788263,0.51260384311874,0.7429502831046499
TAG56:6-FA16:0,TAG,4,population_mean,1539,1573.2045930788263,1573.2045930788263,1.0110515351251386,0.0
TAG56:6-FA16:0,TAG,4,random_group_score_ridge,1539,341.8349235462047,1573.2045930788263,0.4712907383654053,0.7827142604019356
TAG56:6-FA18:0,TAG,0,all_visible_ridge,1539,21.872345541648148,1568.9915237682835,0.11921430444555194,0.9860596152303508
TAG56:6-FA18:0,TAG,0,family_score_ridge,1539,597.329408772141,1568.9915237682835,0.6229994147726859,0.6192908631287433
TAG56:6-FA18:0,TAG,0,population_mean,1539,1568.9915237682835,1568.9915237682835,1.0096968207164796,0.0
TAG56:6-FA18:0,TAG,0,random_group_score_ridge,1539,414.9941058356952,1568.9915237682835,0.5192800695833305,0.7355026464139244
TAG56:6-FA18:1,TAG,2,all_visible_ridge,1539,11.144603901141512,1564.5660636388657,0.08509675684438908,0.9928768722777859
TAG56:6-FA18:1,TAG,2,family_score_ridge,1539,392.5371266713568,1564.5660636388657,0.5050345150431772,0.7491079886020315
TAG56:6-FA18:1,TAG,2,population_mean,1539,1564.5660636388657,1564.5660636388657,1.0082718517943314,0.0
TAG56:6-FA18:1,TAG,2,random_group_score_ridge,1539,220.21684104700043,1564.5660636388657,0.37827353182299583,0.8592473362647146
TAG56:6-FA18:2,TAG,4,all_visible_ridge,1539,7.236832187721927,1593.3900075350384,0.06857328283469953,0.9954582166616462
TAG56:6-FA18:2,TAG,4,family_score_ridge,1539,666.3584948227353,1593.3900075350384,0.6580132811102196,0.5817982467119982
TAG56:6-FA18:2,TAG,4,population_mean,1539,1593.3900075350384,1593.3900075350384,1.0175171426076073,0.0
TAG56:6-FA18:2,TAG,4,random_group_score_ridge,1539,493.679753660664,1593.3900075350384,0.5663740522225315,0.6901701709398927
TAG56:6-FA18:3,TAG,4,all_visible_ridge,1539,34.01542754349192,1584.767204110538,0.14866839644334093,0.9785360099229317
TAG56:6-FA18:3,TAG,4,family_score_ridge,1539,813.4126352379016,1584.767204110538,0.7270029066485495,0.4867305222318534
TAG56:6-FA18:3,TAG,4,population_mean,1539,1584.767204110538,1584.767204110538,1.014760205307566,0.0
TAG56:6-FA18:3,TAG,4,random_group_score_ridge,1539,428.05594632172074,1584.767204110538,0.5273888664480506,0.7298934851683971
TAG56:6-FA20:2,TAG,4,all_visible_ridge,1539,28.92575838740354,1618.5280009393707,0.13709545814572718,0.982128354671272
TAG56:6-FA20:2,TAG,4,family_score_ridge,1539,997.6602687539585,1618.5280009393707,0.8051411592943417,0.3836002415930212
TAG56:6-FA20:2,TAG,4,population_mean,1539,1618.5280009393707,1618.5280009393707,1.025512122951542,0.0
TAG56:6-FA20:2,TAG,4,random_group_score_ridge,1539,543.8859845816432,1618.5280009393707,0.5944764076129053,0.6639625732356935
TAG56:6-FA20:3,TAG,2,all_visible_ridge,1539,8.296819449019681,1613.2570683273468,0.07342374122748886,0.9948571002031177
TAG56:6-FA20:3,TAG,2,family_score_ridge,1539,1007.1106353674132,1613.2570683273468,0.8089455330752496,0.37572836025965584
TAG56:6-FA20:3,TAG,2,population_mean,1539,1613.2570683273468,1613.2570683273468,1.0238409089504001,0.0
TAG56:6-FA20:3,TAG,2,random_group_score_ridge,1539,473.1113404500784,1613.2570683273468,0.5544499762114781,0.7067353060224875
TAG56:6-FA20:4,TAG,0,all_visible_ridge,1539,7.746773033782469,1607.1809856277544,0.07094815499866368,0.9951799000218033
TAG56:6-FA20:4,TAG,0,family_score_ridge,1539,803.6477683806664,1607.1809856277544,0.722625963793297,0.4999643627150262
TAG56:6-FA20:4,TAG,0,population_mean,1539,1607.1809856277544,1607.1809856277544,1.0219110210340339,0.0
TAG56:6-FA20:4,TAG,0,random_group_score_ridge,1539,413.566196234225,1607.1809856277544,0.5183859316776351,0.7426760271975911
TAG56:6-FA20:5,TAG,3,all_visible_ridge,1539,12.829823813551391,1597.1619303288771,0.09130425901954474,0.9919671114306428
TAG56:6-FA20:5,TAG,3,family_score_ridge,1539,1007.1298362055588,1597.1619303288771,0.8089532444217848,0.36942534311584974
TAG56:6-FA20:5,TAG,3,population_mean,1539,1597.1619303288771,1597.1619303288771,1.0187207799510833,0.0
TAG56:6-FA20:5,TAG,3,random_group_score_ridge,1539,728.4469039548558,1597.1619303288771,0.6879860637268007,0.5439116785078525
TAG56:6-FA22:4,TAG,4,all_visible_ridge,1539,13.25241974055566,1577.7118609766376,0.0927957917188324,0.9916002281098704
TAG56:6-FA22:4,TAG,4,family_score_ridge,1539,343.3760068144693,1577.7118609766376,0.4723518960686018,0.7823582269313027
TAG56:6-FA22:4,TAG,4,population_mean,1539,1577.7118609766376,1577.7118609766376,1.0124988423538053,0.0
TAG56:6-FA22:4,TAG,4,random_group_score_ridge,1539,404.38764362312344,1577.7118609766376,0.5126012118149997,0.7436872640528931
TAG56:6-FA22:5,TAG,3,all_visible_ridge,1539,5.9863448080722454,1557.4223113387961,0.062367962194535866,0.9961562482028871
TAG56:6-FA22:5,TAG,3,family_score_ridge,1539,326.68766404671777,1557.4223113387961,0.46073060044911274,0.790238227827949
TAG56:6-FA22:5,TAG,3,population_mean,1539,1557.4223113387961,1557.4223113387961,1.0059673517369991,0.0
TAG56:6-FA22:5,TAG,3,random_group_score_ridge,1539,315.8869020890322,1557.4223113387961,0.45305038045601503,0.7971732523739894
TAG56:6-FA22:6,TAG,0,all_visible_ridge,1539,8.139585712237954,1615.2921573301842,0.07272468360256294,0.9949609204283568
TAG56:6-FA22:6,TAG,0,family_score_ridge,1539,898.9660839262908,1615.2921573301842,0.7642797336859888,0.4434653323568809
TAG56:6-FA22:6,TAG,0,population_mean,1539,1615.2921573301842,1615.2921573301842,1.024486482034519,0.0
TAG56:6-FA22:6,TAG,0,random_group_score_ridge,1539,724.4634747897177,1615.2921573301842,0.6861023982162016,0.5514969403509404
TAG56:7-FA16:0,TAG,0,all_visible_ridge,1539,7.750404420444283,1599.7095222902442,0.07096478192169103,0.9951551176557677
TAG56:7-FA16:0,TAG,0,family_score_ridge,1539,716.8260817956109,1599.7095222902442,0.6824763236119223,0.5519023473903201
TAG56:7-FA16:0,TAG,0,population_mean,1539,1599.7095222902442,1599.7095222902442,1.019532923894389,0.0
TAG56:7-FA16:0,TAG,0,random_group_score_ridge,1539,589.6474583039197,1599.7095222902442,0.6189804116731285,0.6314034203786301
TAG56:7-FA16:1,TAG,1,all_visible_ridge,1539,26.977552958628888,1564.3232175988874,0.13239816530883944,0.9827544891905157
TAG56:7-FA16:1,TAG,1,family_score_ridge,1539,621.6705136550008,1564.3232175988874,0.6355662462065537,0.6025945874477169
TAG56:7-FA16:1,TAG,1,population_mean,1539,1564.3232175988874,1564.3232175988874,1.0081935986817854,0.0
TAG56:7-FA16:1,TAG,1,random_group_score_ridge,1539,467.34650070623076,1564.3232175988874,0.5510616493003162,0.7012468424373508
TAG56:7-FA18:0,TAG,1,all_visible_ridge,1539,37.693446558451626,1572.3834249688398,0.15649973803234332,0.9760278275896996
TAG56:7-FA18:0,TAG,1,family_score_ridge,1539,884.7676758861965,1572.3834249688398,0.7582201363091995,0.43730793530609113
TAG56:7-FA18:0,TAG,1,population_mean,1539,1572.3834249688398,1572.3834249688398,1.0107876305920005,0.0
TAG56:7-FA18:0,TAG,1,random_group_score_ridge,1539,627.8024678940649,1572.3834249688398,0.6386930632478937,0.6007319474850696
TAG56:7-FA18:1,TAG,0,all_visible_ridge,1539,14.428320900223117,1582.2742116923655,0.0968252409787516,0.9908812765868245
TAG56:7-FA18:1,TAG,0,family_score_ridge,1539,786.514823404659,1582.2742116923655,0.7148816445363771,0.5029212903852992
TAG56:7-FA18:1,TAG,0,population_mean,1539,1582.2742116923655,1582.2742116923655,1.0139617330853177,0.0
TAG56:7-FA18:1,TAG,0,random_group_score_ridge,1539,491.8986874712408,1582.2742116923655,0.5653514650716278,0.6891191906963352
TAG56:7-FA18:2,TAG,2,all_visible_ridge,1539,11.286393035831198,1574.4978927636885,0.08563637496554397,0.992831750942505
TAG56:7-FA18:2,TAG,2,family_score_ridge,1539,668.9875086252648,1574.4978927636885,0.6593100478513148,0.5751105722656746
TAG56:7-FA18:2,TAG,2,population_mean,1539,1574.4978927636885,1574.4978927636885,1.0114670322612223,0.0
TAG56:7-FA18:2,TAG,2,random_group_score_ridge,1539,242.59823375163901,1574.4978927636885,0.39703108209624177,0.8459202550434599
TAG56:7-FA18:3,TAG,1,all_visible_ridge,1539,23.75133343162892,1598.8877184068049,0.12422948600369133,0.9851450898282615
TAG56:7-FA18:3,TAG,1,family_score_ridge,1539,919.2191696790468,1598.8877184068049,0.7728411292739901,0.42508835417474267
TAG56:7-FA18:3,TAG,1,population_mean,1539,1598.8877184068049,1598.8877184068049,1.0192710126729676,0.0
TAG56:7-FA18:3,TAG,1,random_group_score_ridge,1539,407.2725480557885,1598.8877184068049,0.5144264127640709,0.7452775805535544
TAG56:7-FA20:3,TAG,1,all_visible_ridge,1539,15.630754233406204,1617.9286753461088,0.10077914218373404,0.9903390338081112
TAG56:7-FA20:3,TAG,1,family_score_ridge,1539,1183.2715186456326,1617.9286753461088,0.8768451328679422,0.26865038201235536
TAG56:7-FA20:3,TAG,1,population_mean,1539,1617.9286753461088,1617.9286753461088,1.0253222366572503,0.0
TAG56:7-FA20:3,TAG,1,random_group_score_ridge,1539,585.5071801766292,1617.9286753461088,0.6168034620817366,0.6381131077663995
TAG56:7-FA20:4,TAG,1,all_visible_ridge,1539,7.365835272830636,1620.866874226765,0.06918177351090946,0.9954556198353153
TAG56:7-FA20:4,TAG,1,family_score_ridge,1539,1078.0062686170957,1620.866874226765,0.836934235159023,0.3349199210876841
TAG56:7-FA20:4,TAG,1,population_mean,1539,1620.866874226765,1620.866874226765,1.0262528197524623,0.0
TAG56:7-FA20:4,TAG,1,random_group_score_ridge,1539,561.695386611151,1620.866874226765,0.6041309959819484,0.6534598889380672
TAG56:7-FA20:5,TAG,4,all_visible_ridge,1539,6.6366798627726595,1595.9933901376537,0.06566835306594944,0.9958416620621466
TAG56:7-FA20:5,TAG,4,family_score_ridge,1539,1263.1212773472348,1595.9933901376537,0.9059478852152305,0.20856735049617514
TAG56:7-FA20:5,TAG,4,population_mean,1539,1595.9933901376537,1595.9933901376537,1.018348045674822,0.0
TAG56:7-FA20:5,TAG,4,random_group_score_ridge,1539,1060.3870493960594,1595.9933901376537,0.8300665205015069,0.3355943351967131
TAG56:7-FA22:4,TAG,4,all_visible_ridge,1539,43.19548248150088,1580.725229975839,0.1675328029937658,0.9726736300133825
TAG56:7-FA22:4,TAG,4,family_score_ridge,1539,374.263423985968,1580.725229975839,0.49313903764782296,0.7632330927041073
TAG56:7-FA22:4,TAG,4,population_mean,1539,1580.725229975839,1580.725229975839,1.0134652980322931,0.0
TAG56:7-FA22:4,TAG,4,random_group_score_ridge,1539,401.83854889417705,1580.725229975839,0.5109830432573486,0.7457884891858663
TAG56:7-FA22:5,TAG,3,all_visible_ridge,1539,6.476273487580475,1554.5639702782144,0.06486990774004336,0.9958340257387919
TAG56:7-FA22:5,TAG,3,family_score_ridge,1539,410.1489854485543,1554.5639702782144,0.5162398321459294,0.7361646138144116
TAG56:7-FA22:5,TAG,3,population_mean,1539,1554.5639702782144,1554.5639702782144,1.005043800595998,0.0
TAG56:7-FA22:5,TAG,3,random_group_score_ridge,1539,403.8632916387657,1554.5639702782144,0.5122687700931156,0.7402079944214275
TAG56:7-FA22:6,TAG,3,all_visible_ridge,1539,3.0469252843725387,1604.648974287824,0.04449503907028846,0.9981011888997562
TAG56:7-FA22:6,TAG,3,family_score_ridge,1539,1014.1947142000001,1604.648974287824,0.8117856340558874,0.36796475088882263
TAG56:7-FA22:6,TAG,3,population_mean,1539,1604.648974287824,1604.648974287824,1.0211057258535503,0.0
TAG56:7-FA22:6,TAG,3,random_group_score_ridge,1539,701.2812402621875,1604.648974287824,0.6750357920201298,0.5629690658211212
TAG56:8-FA16:0,TAG,0,all_visible_ridge,1539,7.618425183948939,1601.4884696337792,0.07035796887519086,0.9952429097502706
TAG56:8-FA16:0,TAG,0,family_score_ridge,1539,914.4357496973223,1601.4884696337792,0.7708276564554976,0.42900884581052834
TAG56:8-FA16:0,TAG,0,population_mean,1539,1601.4884696337792,1601.4884696337792,1.020099649107389,0.0
TAG56:8-FA16:0,TAG,0,random_group_score_ridge,1539,695.3428218046406,1601.4884696337792,0.6721716291456792,0.5658146561844131
TAG56:8-FA16:1,TAG,3,all_visible_ridge,1539,19.98373031196953,1580.7767995434592,0.11395121760991421,0.9873582846624893
TAG56:8-FA16:1,TAG,3,family_score_ridge,1539,993.2346918258356,1580.7767995434592,0.8033533891464233,0.3716793590893479
TAG56:8-FA16:1,TAG,3,population_mean,1539,1580.7767995434592,1580.7767995434592,1.0134818295394674,0.0
TAG56:8-FA16:1,TAG,3,random_group_score_ridge,1539,725.9680611062316,1580.7767995434592,0.6868144871580179,0.5407523305529933
TAG56:8-FA18:1,TAG,2,all_visible_ridge,1539,16.224623758308496,1584.744413342368,0.1026757791907574,0.9897619934030313
TAG56:8-FA18:1,TAG,2,family_score_ridge,1539,1066.148346762822,1584.744413342368,0.8323184255495646,0.32724271637328595
TAG56:8-FA18:1,TAG,2,population_mean,1539,1584.744413342368,1584.744413342368,1.014752908574116,0.0
