dataset,feature,family,complete,accepted,exclusion_reason,mask,raw_descriptors,filtered_descriptors,filtered_descriptor_count
ST002081,FFA(22:4),FFA,True,True,accepted,0.0,acyl:22:4;chain_carbon:22;chain_unsaturation:4;family:FFA;family_unsaturation:FFA:4;total_carbon:22;total_unsaturation:4,acyl:22:4;chain_carbon:22;chain_unsaturation:4;family:FFA;total_carbon:22;total_unsaturation:4,6
ST002081,FFA(22:5),FFA,True,True,accepted,2.0,acyl:22:5;chain_carbon:22;chain_unsaturation:5;family:FFA;family_unsaturation:FFA:5;total_carbon:22;total_unsaturation:5,acyl:22:5;chain_carbon:22;chain_unsaturation:5;family:FFA;total_carbon:22;total_unsaturation:5,6
ST002081,FFA(22:6),FFA,True,True,accepted,2.0,acyl:22:6;chain_carbon:22;chain_unsaturation:6;family:FFA;family_unsaturation:FFA:6;total_carbon:22;total_unsaturation:6,acyl:22:6;chain_carbon:22;chain_unsaturation:6;family:FFA;total_carbon:22;total_unsaturation:6,6
ST002081,FFA(24:0),FFA,True,True,accepted,3.0,acyl:24:0;chain_carbon:24;chain_unsaturation:0;family:FFA;family_unsaturation:FFA:0;total_carbon:24;total_unsaturation:0,chain_unsaturation:0;family:FFA;family_unsaturation:FFA:0;total_unsaturation:0,4
ST002081,FFA(24:1),FFA,True,True,accepted,2.0,acyl:24:1;chain_carbon:24;chain_unsaturation:1;family:FFA;family_unsaturation:FFA:1;total_carbon:24;total_unsaturation:1,chain_unsaturation:1;family:FFA;family_unsaturation:FFA:1;total_unsaturation:1,4
ST002081,HCER(16:0),HCER,True,False,unrecognized_or_undersized_lipid_family,,acyl:16:0;chain_carbon:16;chain_unsaturation:0;family:HCER;family_unsaturation:HCER:0;total_carbon:16;total_unsaturation:0,,0
ST002081,HCER(18:0),HCER,False,False,incomplete_across_eligible_samples,,acyl:18:0;chain_carbon:18;chain_unsaturation:0;family:HCER;family_unsaturation:HCER:0;total_carbon:18;total_unsaturation:0,,0
ST002081,HCER(20:0),HCER,False,False,incomplete_across_eligible_samples,,acyl:20:0;chain_carbon:20;chain_unsaturation:0;family:HCER;family_unsaturation:HCER:0;total_carbon:20;total_unsaturation:0,,0
ST002081,HCER(22:0),HCER,True,False,unrecognized_or_undersized_lipid_family,,acyl:22:0;chain_carbon:22;chain_unsaturation:0;family:HCER;family_unsaturation:HCER:0;total_carbon:22;total_unsaturation:0,,0
ST002081,HCER(22:1),HCER,False,False,incomplete_across_eligible_samples,,acyl:22:1;chain_carbon:22;chain_unsaturation:1;family:HCER;family_unsaturation:HCER:1;total_carbon:22;total_unsaturation:1,,0
ST002081,HCER(24:0),HCER,True,False,unrecognized_or_undersized_lipid_family,,acyl:24:0;chain_carbon:24;chain_unsaturation:0;family:HCER;family_unsaturation:HCER:0;total_carbon:24;total_unsaturation:0,,0
ST002081,HCER(24:1),HCER,True,False,unrecognized_or_undersized_lipid_family,,acyl:24:1;chain_carbon:24;chain_unsaturation:1;family:HCER;family_unsaturation:HCER:1;total_carbon:24;total_unsaturation:1,,0
ST002081,LCER(14:0),LCER,False,False,incomplete_across_eligible_samples,,acyl:14:0;chain_carbon:14;chain_unsaturation:0;family:LCER;family_unsaturation:LCER:0;total_carbon:14;total_unsaturation:0,,0
ST002081,LCER(16:0),LCER,True,False,unrecognized_or_undersized_lipid_family,,acyl:16:0;chain_carbon:16;chain_unsaturation:0;family:LCER;family_unsaturation:LCER:0;total_carbon:16;total_unsaturation:0,,0
ST002081,LCER(18:0),LCER,False,False,incomplete_across_eligible_samples,,acyl:18:0;chain_carbon:18;chain_unsaturation:0;family:LCER;family_unsaturation:LCER:0;total_carbon:18;total_unsaturation:0,,0
ST002081,LCER(18:1),LCER,False,False,incomplete_across_eligible_samples,,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:LCER;family_unsaturation:LCER:1;total_carbon:18;total_unsaturation:1,,0
ST002081,LCER(20:1),LCER,False,False,incomplete_across_eligible_samples,,acyl:20:1;chain_carbon:20;chain_unsaturation:1;family:LCER;family_unsaturation:LCER:1;total_carbon:20;total_unsaturation:1,,0
ST002081,LCER(24:0),LCER,False,False,incomplete_across_eligible_samples,,acyl:24:0;chain_carbon:24;chain_unsaturation:0;family:LCER;family_unsaturation:LCER:0;total_carbon:24;total_unsaturation:0,,0
ST002081,LCER(24:1),LCER,False,False,incomplete_across_eligible_samples,,acyl:24:1;chain_carbon:24;chain_unsaturation:1;family:LCER;family_unsaturation:LCER:1;total_carbon:24;total_unsaturation:1,,0
ST002081,LPC(14:0),LPC,False,False,incomplete_across_eligible_samples,,acyl:14:0;chain_carbon:14;chain_unsaturation:0;family:LPC;family_unsaturation:LPC:0;total_carbon:14;total_unsaturation:0,,0
ST002081,LPC(15:0),LPC,False,False,incomplete_across_eligible_samples,,acyl:15:0;chain_carbon:15;chain_unsaturation:0;family:LPC;family_unsaturation:LPC:0;total_carbon:15;total_unsaturation:0,,0
ST002081,LPC(16:0),LPC,True,True,accepted,1.0,acyl:16:0;chain_carbon:16;chain_unsaturation:0;family:LPC;family_unsaturation:LPC:0;total_carbon:16;total_unsaturation:0,acyl:16:0;chain_carbon:16;chain_unsaturation:0;family:LPC;total_carbon:16;total_unsaturation:0,6
ST002081,LPC(16:1),LPC,True,True,accepted,0.0,acyl:16:1;chain_carbon:16;chain_unsaturation:1;family:LPC;family_unsaturation:LPC:1;total_carbon:16;total_unsaturation:1,acyl:16:1;chain_carbon:16;chain_unsaturation:1;family:LPC;total_carbon:16;total_unsaturation:1,6
ST002081,LPC(17:0),LPC,True,True,accepted,2.0,acyl:17:0;chain_carbon:17;chain_unsaturation:0;family:LPC;family_unsaturation:LPC:0;total_carbon:17;total_unsaturation:0,acyl:17:0;chain_carbon:17;chain_unsaturation:0;family:LPC;total_unsaturation:0,5
ST002081,LPC(18:0),LPC,True,True,accepted,4.0,acyl:18:0;chain_carbon:18;chain_unsaturation:0;family:LPC;family_unsaturation:LPC:0;total_carbon:18;total_unsaturation:0,acyl:18:0;chain_carbon:18;chain_unsaturation:0;family:LPC;total_carbon:18;total_unsaturation:0,6
ST002081,LPC(18:1),LPC,True,True,accepted,0.0,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:LPC;family_unsaturation:LPC:1;total_carbon:18;total_unsaturation:1,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:LPC;total_carbon:18;total_unsaturation:1,6
ST002081,LPC(18:2),LPC,True,True,accepted,2.0,acyl:18:2;chain_carbon:18;chain_unsaturation:2;family:LPC;family_unsaturation:LPC:2;total_carbon:18;total_unsaturation:2,acyl:18:2;chain_carbon:18;chain_unsaturation:2;family:LPC;total_carbon:18;total_unsaturation:2,6
ST002081,LPC(18:3),LPC,False,False,incomplete_across_eligible_samples,,acyl:18:3;chain_carbon:18;chain_unsaturation:3;family:LPC;family_unsaturation:LPC:3;total_carbon:18;total_unsaturation:3,,0
ST002081,LPC(20:1),LPC,False,False,incomplete_across_eligible_samples,,acyl:20:1;chain_carbon:20;chain_unsaturation:1;family:LPC;family_unsaturation:LPC:1;total_carbon:20;total_unsaturation:1,,0
ST002081,LPC(20:2),LPC,False,False,incomplete_across_eligible_samples,,acyl:20:2;chain_carbon:20;chain_unsaturation:2;family:LPC;family_unsaturation:LPC:2;total_carbon:20;total_unsaturation:2,,0
ST002081,LPC(20:3),LPC,True,True,accepted,1.0,acyl:20:3;chain_carbon:20;chain_unsaturation:3;family:LPC;family_unsaturation:LPC:3;total_carbon:20;total_unsaturation:3,acyl:20:3;chain_carbon:20;chain_unsaturation:3;family:LPC;total_carbon:20;total_unsaturation:3,6
ST002081,LPC(20:4),LPC,True,True,accepted,3.0,acyl:20:4;chain_carbon:20;chain_unsaturation:4;family:LPC;family_unsaturation:LPC:4;total_carbon:20;total_unsaturation:4,acyl:20:4;chain_carbon:20;chain_unsaturation:4;family:LPC;total_carbon:20;total_unsaturation:4,6
ST002081,LPC(20:5),LPC,False,False,incomplete_across_eligible_samples,,acyl:20:5;chain_carbon:20;chain_unsaturation:5;family:LPC;family_unsaturation:LPC:5;total_carbon:20;total_unsaturation:5,,0
ST002081,LPC(22:5),LPC,False,False,incomplete_across_eligible_samples,,acyl:22:5;chain_carbon:22;chain_unsaturation:5;family:LPC;family_unsaturation:LPC:5;total_carbon:22;total_unsaturation:5,,0
ST002081,LPC(22:6),LPC,False,False,incomplete_across_eligible_samples,,acyl:22:6;chain_carbon:22;chain_unsaturation:6;family:LPC;family_unsaturation:LPC:6;total_carbon:22;total_unsaturation:6,,0
ST002081,LPE(16:0),LPE,True,True,accepted,0.0,acyl:16:0;chain_carbon:16;chain_unsaturation:0;family:LPE;family_unsaturation:LPE:0;total_carbon:16;total_unsaturation:0,acyl:16:0;chain_carbon:16;chain_unsaturation:0;family:LPE;total_carbon:16;total_unsaturation:0,6
ST002081,LPE(16:1),LPE,False,False,incomplete_across_eligible_samples,,acyl:16:1;chain_carbon:16;chain_unsaturation:1;family:LPE;family_unsaturation:LPE:1;total_carbon:16;total_unsaturation:1,,0
ST002081,LPE(17:0),LPE,False,False,incomplete_across_eligible_samples,,acyl:17:0;chain_carbon:17;chain_unsaturation:0;family:LPE;family_unsaturation:LPE:0;total_carbon:17;total_unsaturation:0,,0
ST002081,LPE(18:0),LPE,True,True,accepted,2.0,acyl:18:0;chain_carbon:18;chain_unsaturation:0;family:LPE;family_unsaturation:LPE:0;total_carbon:18;total_unsaturation:0,acyl:18:0;chain_carbon:18;chain_unsaturation:0;family:LPE;total_carbon:18;total_unsaturation:0,6
ST002081,LPE(18:1),LPE,True,True,accepted,4.0,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:LPE;family_unsaturation:LPE:1;total_carbon:18;total_unsaturation:1,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:LPE;total_carbon:18;total_unsaturation:1,6
ST002081,LPE(18:2),LPE,True,True,accepted,3.0,acyl:18:2;chain_carbon:18;chain_unsaturation:2;family:LPE;family_unsaturation:LPE:2;total_carbon:18;total_unsaturation:2,acyl:18:2;chain_carbon:18;chain_unsaturation:2;family:LPE;total_carbon:18;total_unsaturation:2,6
ST002081,LPE(18:3),LPE,False,False,incomplete_across_eligible_samples,,acyl:18:3;chain_carbon:18;chain_unsaturation:3;family:LPE;family_unsaturation:LPE:3;total_carbon:18;total_unsaturation:3,,0
ST002081,LPE(20:3),LPE,False,False,incomplete_across_eligible_samples,,acyl:20:3;chain_carbon:20;chain_unsaturation:3;family:LPE;family_unsaturation:LPE:3;total_carbon:20;total_unsaturation:3,,0
ST002081,LPE(20:4),LPE,True,True,accepted,1.0,acyl:20:4;chain_carbon:20;chain_unsaturation:4;family:LPE;family_unsaturation:LPE:4;total_carbon:20;total_unsaturation:4,acyl:20:4;chain_carbon:20;chain_unsaturation:4;family:LPE;total_carbon:20;total_unsaturation:4,6
ST002081,PC(14:0_16:1),PC,False,False,incomplete_across_eligible_samples,,acyl:14:0;acyl:16:1;chain_carbon:14;chain_carbon:16;chain_unsaturation:0;chain_unsaturation:1;family:PC;family_unsaturation:PC:1;total_carbon:30;total_unsaturation:1,,0
ST002081,PC(14:0_18:1),PC,True,True,accepted,2.0,acyl:14:0;acyl:18:1;chain_carbon:14;chain_carbon:18;chain_unsaturation:0;chain_unsaturation:1;family:PC;family_unsaturation:PC:1;total_carbon:32;total_unsaturation:1,acyl:14:0;acyl:18:1;chain_carbon:14;chain_carbon:18;chain_unsaturation:0;chain_unsaturation:1;family:PC;family_unsaturation:PC:1;total_unsaturation:1,9
ST002081,PC(14:0_18:2),PC,True,True,accepted,4.0,acyl:14:0;acyl:18:2;chain_carbon:14;chain_carbon:18;chain_unsaturation:0;chain_unsaturation:2;family:PC;family_unsaturation:PC:2;total_carbon:32;total_unsaturation:2,acyl:14:0;acyl:18:2;chain_carbon:14;chain_carbon:18;chain_unsaturation:0;chain_unsaturation:2;family:PC;family_unsaturation:PC:2;total_unsaturation:2,9
ST002081,PC(14:0_20:2),PC,False,False,incomplete_across_eligible_samples,,acyl:14:0;acyl:20:2;chain_carbon:14;chain_carbon:20;chain_unsaturation:0;chain_unsaturation:2;family:PC;family_unsaturation:PC:2;total_carbon:34;total_unsaturation:2,,0
ST002081,PC(14:0_20:3),PC,False,False,incomplete_across_eligible_samples,,acyl:14:0;acyl:20:3;chain_carbon:14;chain_carbon:20;chain_unsaturation:0;chain_unsaturation:3;family:PC;family_unsaturation:PC:3;total_carbon:34;total_unsaturation:3,,0
ST002081,PC(14:0_20:4),PC,False,False,incomplete_across_eligible_samples,,acyl:14:0;acyl:20:4;chain_carbon:14;chain_carbon:20;chain_unsaturation:0;chain_unsaturation:4;family:PC;family_unsaturation:PC:4;total_carbon:34;total_unsaturation:4,,0
ST002081,PC(14:0_20:5),PC,False,False,incomplete_across_eligible_samples,,acyl:14:0;acyl:20:5;chain_carbon:14;chain_carbon:20;chain_unsaturation:0;chain_unsaturation:5;family:PC;family_unsaturation:PC:5;total_carbon:34;total_unsaturation:5,,0
ST002081,PC(14:0_22:5),PC,False,False,incomplete_across_eligible_samples,,acyl:14:0;acyl:22:5;chain_carbon:14;chain_carbon:22;chain_unsaturation:0;chain_unsaturation:5;family:PC;family_unsaturation:PC:5;total_carbon:36;total_unsaturation:5,,0
ST002081,PC(14:0_22:6),PC,False,False,incomplete_across_eligible_samples,,acyl:14:0;acyl:22:6;chain_carbon:14;chain_carbon:22;chain_unsaturation:0;chain_unsaturation:6;family:PC;family_unsaturation:PC:6;total_carbon:36;total_unsaturation:6,,0
ST002081,PC(15:0_18:1),PC,False,False,incomplete_across_eligible_samples,,acyl:15:0;acyl:18:1;chain_carbon:15;chain_carbon:18;chain_unsaturation:0;chain_unsaturation:1;family:PC;family_unsaturation:PC:1;total_carbon:33;total_unsaturation:1,,0
ST002081,PC(15:0_18:2),PC,False,False,incomplete_across_eligible_samples,,acyl:15:0;acyl:18:2;chain_carbon:15;chain_carbon:18;chain_unsaturation:0;chain_unsaturation:2;family:PC;family_unsaturation:PC:2;total_carbon:33;total_unsaturation:2,,0
ST002081,PC(15:0_20:3),PC,False,False,incomplete_across_eligible_samples,,acyl:15:0;acyl:20:3;chain_carbon:15;chain_carbon:20;chain_unsaturation:0;chain_unsaturation:3;family:PC;family_unsaturation:PC:3;total_carbon:35;total_unsaturation:3,,0
ST002081,PC(15:0_20:4),PC,False,False,incomplete_across_eligible_samples,,acyl:15:0;acyl:20:4;chain_carbon:15;chain_carbon:20;chain_unsaturation:0;chain_unsaturation:4;family:PC;family_unsaturation:PC:4;total_carbon:35;total_unsaturation:4,,0
ST002081,PC(15:0_22:6),PC,False,False,incomplete_across_eligible_samples,,acyl:15:0;acyl:22:6;chain_carbon:15;chain_carbon:22;chain_unsaturation:0;chain_unsaturation:6;family:PC;family_unsaturation:PC:6;total_carbon:37;total_unsaturation:6,,0
ST002081,PC(16:0_12:0),PC,False,False,incomplete_across_eligible_samples,,acyl:12:0;acyl:16:0;chain_carbon:12;chain_carbon:16;chain_unsaturation:0;family:PC;family_unsaturation:PC:0;total_carbon:28;total_unsaturation:0,,0
ST002081,PC(16:0_14:0),PC,True,True,accepted,4.0,acyl:14:0;acyl:16:0;chain_carbon:14;chain_carbon:16;chain_unsaturation:0;family:PC;family_unsaturation:PC:0;total_carbon:30;total_unsaturation:0,acyl:14:0;acyl:16:0;chain_carbon:14;chain_carbon:16;chain_unsaturation:0;family:PC;total_unsaturation:0,7
ST002081,PC(16:0_16:0),PC,True,True,accepted,0.0,acyl:16:0;chain_carbon:16;chain_unsaturation:0;family:PC;family_unsaturation:PC:0;total_carbon:32;total_unsaturation:0,acyl:16:0;chain_carbon:16;chain_unsaturation:0;family:PC;total_unsaturation:0,5
ST002081,PC(16:0_16:1),PC,True,True,accepted,1.0,acyl:16:0;acyl:16:1;chain_carbon:16;chain_unsaturation:0;chain_unsaturation:1;family:PC;family_unsaturation:PC:1;total_carbon:32;total_unsaturation:1,acyl:16:0;acyl:16:1;chain_carbon:16;chain_unsaturation:0;chain_unsaturation:1;family:PC;family_unsaturation:PC:1;total_unsaturation:1,8
ST002081,PC(16:0_18:0),PC,True,True,accepted,2.0,acyl:16:0;acyl:18:0;chain_carbon:16;chain_carbon:18;chain_unsaturation:0;family:PC;family_unsaturation:PC:0;total_carbon:34;total_unsaturation:0,acyl:16:0;acyl:18:0;chain_carbon:16;chain_carbon:18;chain_unsaturation:0;family:PC;total_carbon:34;total_unsaturation:0,8
ST002081,PC(16:0_18:1),PC,True,True,accepted,0.0,acyl:16:0;acyl:18:1;chain_carbon:16;chain_carbon:18;chain_unsaturation:0;chain_unsaturation:1;family:PC;family_unsaturation:PC:1;total_carbon:34;total_unsaturation:1,acyl:16:0;acyl:18:1;chain_carbon:16;chain_carbon:18;chain_unsaturation:0;chain_unsaturation:1;family:PC;family_unsaturation:PC:1;total_carbon:34;total_unsaturation:1,10
ST002081,PC(16:0_18:2),PC,True,True,accepted,3.0,acyl:16:0;acyl:18:2;chain_carbon:16;chain_carbon:18;chain_unsaturation:0;chain_unsaturation:2;family:PC;family_unsaturation:PC:2;total_carbon:34;total_unsaturation:2,acyl:16:0;acyl:18:2;chain_carbon:16;chain_carbon:18;chain_unsaturation:0;chain_unsaturation:2;family:PC;family_unsaturation:PC:2;total_carbon:34;total_unsaturation:2,10
ST002081,PC(16:0_18:3),PC,True,True,accepted,2.0,acyl:16:0;acyl:18:3;chain_carbon:16;chain_carbon:18;chain_unsaturation:0;chain_unsaturation:3;family:PC;family_unsaturation:PC:3;total_carbon:34;total_unsaturation:3,acyl:16:0;acyl:18:3;chain_carbon:16;chain_carbon:18;chain_unsaturation:0;chain_unsaturation:3;family:PC;family_unsaturation:PC:3;total_carbon:34;total_unsaturation:3,10
ST002081,PC(16:0_20:1),PC,False,False,incomplete_across_eligible_samples,,acyl:16:0;acyl:20:1;chain_carbon:16;chain_carbon:20;chain_unsaturation:0;chain_unsaturation:1;family:PC;family_unsaturation:PC:1;total_carbon:36;total_unsaturation:1,,0
ST002081,PC(16:0_20:2),PC,True,True,accepted,2.0,acyl:16:0;acyl:20:2;chain_carbon:16;chain_carbon:20;chain_unsaturation:0;chain_unsaturation:2;family:PC;family_unsaturation:PC:2;total_carbon:36;total_unsaturation:2,acyl:16:0;acyl:20:2;chain_carbon:16;chain_carbon:20;chain_unsaturation:0;chain_unsaturation:2;family:PC;family_unsaturation:PC:2;total_carbon:36;total_unsaturation:2,10
ST002081,PC(16:0_20:3),PC,True,True,accepted,4.0,acyl:16:0;acyl:20:3;chain_carbon:16;chain_carbon:20;chain_unsaturation:0;chain_unsaturation:3;family:PC;family_unsaturation:PC:3;total_carbon:36;total_unsaturation:3,acyl:16:0;acyl:20:3;chain_carbon:16;chain_carbon:20;chain_unsaturation:0;chain_unsaturation:3;family:PC;family_unsaturation:PC:3;total_carbon:36;total_unsaturation:3,10
ST002081,PC(16:0_20:4),PC,True,True,accepted,3.0,acyl:16:0;acyl:20:4;chain_carbon:16;chain_carbon:20;chain_unsaturation:0;chain_unsaturation:4;family:PC;family_unsaturation:PC:4;total_carbon:36;total_unsaturation:4,acyl:16:0;acyl:20:4;chain_carbon:16;chain_carbon:20;chain_unsaturation:0;chain_unsaturation:4;family:PC;family_unsaturation:PC:4;total_carbon:36;total_unsaturation:4,10
ST002081,PC(16:0_20:5),PC,True,True,accepted,1.0,acyl:16:0;acyl:20:5;chain_carbon:16;chain_carbon:20;chain_unsaturation:0;chain_unsaturation:5;family:PC;family_unsaturation:PC:5;total_carbon:36;total_unsaturation:5,acyl:16:0;acyl:20:5;chain_carbon:16;chain_carbon:20;chain_unsaturation:0;chain_unsaturation:5;family:PC;family_unsaturation:PC:5;total_carbon:36;total_unsaturation:5,10
ST002081,PC(16:0_22:4),PC,True,True,accepted,2.0,acyl:16:0;acyl:22:4;chain_carbon:16;chain_carbon:22;chain_unsaturation:0;chain_unsaturation:4;family:PC;family_unsaturation:PC:4;total_carbon:38;total_unsaturation:4,acyl:16:0;acyl:22:4;chain_carbon:16;chain_carbon:22;chain_unsaturation:0;chain_unsaturation:4;family:PC;family_unsaturation:PC:4;total_carbon:38;total_unsaturation:4,10
ST002081,PC(16:0_22:5),PC,True,True,accepted,2.0,acyl:16:0;acyl:22:5;chain_carbon:16;chain_carbon:22;chain_unsaturation:0;chain_unsaturation:5;family:PC;family_unsaturation:PC:5;total_carbon:38;total_unsaturation:5,acyl:16:0;acyl:22:5;chain_carbon:16;chain_carbon:22;chain_unsaturation:0;chain_unsaturation:5;family:PC;family_unsaturation:PC:5;total_carbon:38;total_unsaturation:5,10
ST002081,PC(16:0_22:6),PC,True,True,accepted,1.0,acyl:16:0;acyl:22:6;chain_carbon:16;chain_carbon:22;chain_unsaturation:0;chain_unsaturation:6;family:PC;family_unsaturation:PC:6;total_carbon:38;total_unsaturation:6,acyl:16:0;acyl:22:6;chain_carbon:16;chain_carbon:22;chain_unsaturation:0;chain_unsaturation:6;family:PC;total_carbon:38;total_unsaturation:6,9
ST002081,PC(17:0_16:1),PC,False,False,incomplete_across_eligible_samples,,acyl:16:1;acyl:17:0;chain_carbon:16;chain_carbon:17;chain_unsaturation:0;chain_unsaturation:1;family:PC;family_unsaturation:PC:1;total_carbon:33;total_unsaturation:1,,0
ST002081,PC(17:0_18:1),PC,True,True,accepted,0.0,acyl:17:0;acyl:18:1;chain_carbon:17;chain_carbon:18;chain_unsaturation:0;chain_unsaturation:1;family:PC;family_unsaturation:PC:1;total_carbon:35;total_unsaturation:1,acyl:17:0;acyl:18:1;chain_carbon:17;chain_carbon:18;chain_unsaturation:0;chain_unsaturation:1;family:PC;family_unsaturation:PC:1;total_unsaturation:1,9
ST002081,PC(17:0_18:2),PC,True,True,accepted,3.0,acyl:17:0;acyl:18:2;chain_carbon:17;chain_carbon:18;chain_unsaturation:0;chain_unsaturation:2;family:PC;family_unsaturation:PC:2;total_carbon:35;total_unsaturation:2,acyl:17:0;acyl:18:2;chain_carbon:17;chain_carbon:18;chain_unsaturation:0;chain_unsaturation:2;family:PC;family_unsaturation:PC:2;total_unsaturation:2,9
