hypothesis_id,metabolite_a,metabolite_a_name,metabolite_b,metabolite_b_name,direction_status,genes,gene_count,reaction_ids,reaction_distance,intermediate_metabolites,subsystems,contains_transport_reaction,review_priority,pathway_source,path_search_truncated,signature_prevalence,expected_discovery_carriers,expected_replication_carriers,discovery_power,replication_power,eligible,ineligibility_reason,n,groups,informative_groups,context_0_n,context_1_n,triple_interaction_estimate,standard_error,p_value,confidence_interval_low,confidence_interval_high,nature_interaction_context_0,nature_interaction_context_1,design_rank,residual_degrees_of_freedom,condition_number,maximum_leverage,covariance_type,analysis_status,analysis_error,fdr_q_value
GGM-0000302,isocitrate,isocitrate,NAD,NAD+,unresolved,IDH3A;IDH3B;IDH3G,3,MAR03957,0,,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,False,1_direct_reaction,Human-GEM v2.0.0,False,,,,,,False,missing frequencies: IDH3A;IDH3B;IDH3G,606,14,14,236,370,-0.010871991480052138,0.0905040942441565,0.9043824905164035,-0.18825675665201766,0.1665127736919134,-0.07922700546907746,-0.0900989969491296,47,559.0,42.241478190002134,0.6047040278637715,HC3,tested,,0.9855136516078267
GGM-0000262,glutamate,glutamate,kynurenine,kynurenine,unresolved,AADAT,1,MAR02765,0,,Tryptophan metabolism,False,1_direct_reaction,Human-GEM v2.0.0,False,,,,,,False,missing frequencies: AADAT,606,14,14,236,370,0.011264291859284042,0.09435237950646905,0.90497006721744,-0.17366297382905038,0.19619155754761847,-0.09890317089714748,-0.08763887903786344,47,559.0,57.971535655559094,0.6695473194188775,HC3,tested,,0.9855136516078267
GGM-0000265,glutamate,glutamate,leucine,leucine,unresolved,BCAT1,1,MAR06923,0,,"Valine, leucine, and isoleucine metabolism",False,1_direct_reaction,Human-GEM v2.0.0,False,,,,,,False,missing frequencies: BCAT1,606,14,14,236,370,-0.012625275548512687,0.10837880602915961,0.9072625406265911,-0.225043832053118,0.1997932809560926,0.03951936768038204,0.026894092131869357,47,559.0,45.86438024306301,0.6176144700178592,HC3,tested,,0.9855136516078267
GGM-0000157,UMP,UMP,uridine,uridine,unresolved,NT5C,1,MAR03970,0,,Pyrimidine metabolism,False,1_direct_reaction,Human-GEM v2.0.0,False,,,,,,False,missing frequencies: NT5C,606,14,14,236,370,-0.013968888399684309,0.12066321174385801,0.9078367426225428,-0.2504644376765765,0.22252666087720788,0.006580440906585935,-0.007388447493098374,47,559.0,60.16061422469692,0.8917880871312742,HC3,tested,,0.9855136516078267
GGM-0000180,arginine,arginine,citrulline,citrulline,unresolved,NOS1,1,MAR02023,0,,Arginine and proline metabolism,False,1_direct_reaction,Human-GEM v2.0.0,False,,,,,,False,missing frequencies: NOS1,606,14,14,236,370,0.01390020261156913,0.13499123796402548,0.9179858705377989,-0.25067776202639686,0.27847816724953517,0.058601445752989256,0.07250164836455839,47,559.0,54.48624632340275,0.9998943075717157,HC3,tested,,0.9855136516078267
GGM-0000033,AMP,AMP,cAMP,cAMP,unresolved,PDE3A,1,MAR04014,0,,Purine metabolism,False,1_direct_reaction,Human-GEM v2.0.0,False,,,,,,False,missing frequencies: PDE3A,606,14,14,236,370,0.01202074021235093,0.12178194499453888,0.9213708471299964,-0.22666748594418318,0.25070896636888507,-0.0098988998882386,0.0021218403241123306,47,559.0,66.28544846111713,0.9543209286037819,HC3,tested,,0.9855136516078267
GGM-0000113,NAD,NAD+,oxalate,oxalate,unresolved,LDHAL6A,1,MAR08780,0,,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,False,1_direct_reaction,Human-GEM v2.0.0,False,,,,,,False,missing frequencies: LDHAL6A,606,14,14,236,370,-0.01419808256575102,0.15191782602265844,0.9255389492950349,-0.3119515501797833,0.2835553850482813,-0.009848191635621614,-0.024046274201372633,47,559.0,42.39658394265519,0.7298921287682896,HC3,tested,,0.9855136516078267
GGM-0000198,beta-alanine,beta-alanine,carnosine,carnosine,unresolved,CNDP1,1,MAR04427,0,,Beta-alanine metabolism,False,1_direct_reaction,Human-GEM v2.0.0,False,,,,,,False,missing frequencies: CNDP1,606,14,14,236,370,0.0147523782097972,0.15839022036382977,0.9257927760651669,-0.2956867492066718,0.3251915056262662,0.028388664518382994,0.043141042728180194,47,559.0,47.05125327745681,0.9600614820860034,HC3,tested,,0.9855136516078267
GGM-0000149,NADP,NADP+,thyroxine,thyroxine,unresolved,DIO2,1,MAR06854,0,,"Phenylalanine, tyrosine and tryptophan biosynthesis",False,1_direct_reaction,Human-GEM v2.0.0,False,,,,,,False,missing frequencies: DIO2,606,14,14,236,370,-0.009630793613908072,0.10365642063898371,0.9259744820581542,-0.21279364483265048,0.19353205760483436,-0.06669288263596508,-0.07632367624987316,47,559.0,47.391740168554286,0.8813467352077213,HC3,tested,,0.9855136516078267
GGM-0000201,beta-alanine,beta-alanine,histidine,histidine,unresolved,CNDP1,1,MAR04427,0,,Beta-alanine metabolism,False,1_direct_reaction,Human-GEM v2.0.0,False,,,,,,False,missing frequencies: CNDP1,606,14,14,236,370,-0.01377066761151946,0.15114292246138322,0.9274049978691604,-0.3100053521539606,0.28246401693092166,0.0994621621626056,0.08569149455108614,47,559.0,47.05125327745681,0.9600614820860034,HC3,tested,,0.9855136516078267
GGM-0000026,AMP,AMP,beta-alanine,beta-alanine,unresolved,CARNS1,1,MAR04425,0,,Beta-alanine metabolism,False,1_direct_reaction,Human-GEM v2.0.0,False,,,,,,False,missing frequencies: CARNS1,606,14,14,236,370,-0.01485859402064977,0.16363254269525843,0.9276478236385713,-0.335572484402069,0.30585529636076947,0.0345996969539052,0.019741102933255428,47,559.0,43.574323699061075,0.8354067334449516,HC3,tested,,0.9855136516078267
GGM-0000074,CMP,CMP,cytidine,cytidine,unresolved,RBAK,1,MAR04179,0,,Pyrimidine metabolism,False,1_direct_reaction,Human-GEM v2.0.0,False,,,,,,False,missing frequencies: RBAK,606,14,14,236,370,-0.008469943964229024,0.1032802521486022,0.9346392966211502,-0.2108955184897049,0.19395563056124682,0.08715920297207903,0.07868925900785001,47,559.0,41.559343332857786,0.7204720193548323,HC3,tested,,0.9855136516078267
GGM-0000224,dimethylglycine,dimethylglycine,homocysteine,homocysteine,unresolved,BHMT2,1,MAR04699,0,,"Glycine, serine and threonine metabolism",False,1_direct_reaction,Human-GEM v2.0.0,False,,,,,,False,missing frequencies: BHMT2,606,14,14,236,370,0.008799641629113503,0.12270993914013989,0.9428319721195025,-0.2317074196306626,0.24930670288888962,-0.023348522324054103,-0.0145488806949406,47,559.0,41.2507838968723,0.9990684837097732,HC3,tested,,0.9855136516078267
GGM-0000188,asparagine,asparagine,aspartate,aspartate,unresolved,ASPG,1,MAR03862,0,,"Alanine, aspartate and glutamate metabolism",False,1_direct_reaction,Human-GEM v2.0.0,False,,,,,,False,missing frequencies: ASPG,606,14,14,236,370,-0.011663531374524912,0.18250972550584144,0.9490447917814407,-0.3693760201942654,0.3460489574452156,-0.06708066906158991,-0.07874420043611483,47,559.0,42.55962156144359,0.9695589642074385,HC3,tested,,0.9855136516078267
GGM-0000304,isocitrate,isocitrate,NADP,NADP+,unresolved,IDH2,1,MAR03958,0,,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,False,1_direct_reaction,Human-GEM v2.0.0,False,,,,,,False,missing frequencies: IDH2,606,14,14,236,370,0.006563174966004281,0.11023271293822094,0.9525225901159129,-0.2094889723110512,0.22261532224305977,0.008927020084687532,0.015490195050691814,47,559.0,52.29349802287523,0.589269421295633,HC3,tested,,0.9855136516078267
GGM-0000199,beta-alanine,beta-alanine,carnosine,carnosine,unresolved,CNDP2,1,MAR04427,0,,Beta-alanine metabolism,False,1_direct_reaction,Human-GEM v2.0.0,False,,,,,,False,missing frequencies: CNDP2,606,14,14,236,370,0.0052852271148859115,0.10240478677344159,0.9588385479637561,-0.19542446680556327,0.2059949210353351,0.03031527433774582,0.03560050145263173,47,559.0,45.56938392532884,0.5825680632171276,HC3,tested,,0.9855136516078267
GGM-0000155,NADP,NADP+,uracil,uracil,unresolved,DPYD,1,MAR04345,0,,Pyrimidine metabolism,False,1_direct_reaction,Human-GEM v2.0.0,False,,,,,,False,missing frequencies: DPYD,606,14,14,236,370,0.004002416389041488,0.08598238403253321,0.9628724724445432,-0.1645199596196154,0.1725247923976984,-0.07993959866610485,-0.07593718227706336,47,559.0,40.19696073064664,0.661153581116788,HC3,tested,,0.9855136516078267
GGM-0000109,NAD,NAD+,malate,malate,unresolved,MDH1B,1,MAR04139,0,,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,False,1_direct_reaction,Human-GEM v2.0.0,False,,,,,,False,missing frequencies: MDH1B,606,14,14,236,370,-0.004622521309273946,0.09951190758044606,0.9629500378340073,-0.19966227619982663,0.1904172335812787,0.015187226635294886,0.01056470532602094,47,559.0,45.588811374380974,0.6541440310186756,HC3,tested,,0.9855136516078267
GGM-0000271,glutamate,glutamate,phenylalanine,phenylalanine,unresolved,TAT,1,MAR01616,0,,Phenylalanine metabolism,False,1_direct_reaction,Human-GEM v2.0.0,False,,,,,,False,missing frequencies: TAT,606,14,14,236,370,-0.004626713839912137,0.10039282436140037,0.9632416240592272,-0.20139303389451224,0.19213960621468795,-0.0177530942182664,-0.022379808058178536,47,559.0,45.951525361255136,0.9984760138151244,HC3,tested,,0.9855136516078267
GGM-0000115,NAD,NAD+,oxalate,oxalate,unresolved,LDHB,1,MAR08780,0,,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,False,1_direct_reaction,Human-GEM v2.0.0,False,,,,,,False,missing frequencies: LDHB,606,14,14,236,370,-0.004847390318927964,0.1111827271938272,0.9652245177408556,-0.22276153132177134,0.2130667506839154,0.0404407825347655,0.03559339221583753,47,559.0,42.15521834445467,0.827992718713643,HC3,tested,,0.9855136516078267
GGM-0000031,AMP,AMP,cAMP,cAMP,unresolved,PDE1C,1,MAR04014,0,,Purine metabolism,False,1_direct_reaction,Human-GEM v2.0.0,False,,,,,,False,missing frequencies: PDE1C,606,14,14,236,370,0.004909624764354626,0.11339049940950476,0.9654636837630525,-0.21733167026728495,0.22715091979599422,0.06285112825744378,0.0677607530217984,47,559.0,44.09267340987881,0.9636144707694259,HC3,tested,,0.9855136516078267
GGM-0000044,AMP,AMP,cAMP,cAMP,unresolved,PDE8A,1,MAR04014,0,,Purine metabolism,False,1_direct_reaction,Human-GEM v2.0.0,False,,,,,,False,missing frequencies: PDE8A,606,14,14,236,370,0.005369471779646549,0.1278913447504272,0.9665109446249516,-0.2452929578655865,0.2560319014248796,-0.054454012350590025,-0.049084540570943476,47,559.0,57.68190935363378,0.7185214531306394,HC3,tested,,0.9855136516078267
GGM-0000029,AMP,AMP,cAMP,cAMP,unresolved,PDE1A,1,MAR04014,0,,Purine metabolism,False,1_direct_reaction,Human-GEM v2.0.0,False,,,,,,False,missing frequencies: PDE1A,606,14,14,236,370,0.005467507304990677,0.1312264609023857,0.9667660180404797,-0.2517316298823388,0.2626666444923202,0.03409817275578685,0.03956568006077753,47,559.0,52.532870392427675,0.9940740880662424,HC3,tested,,0.9855136516078267
GGM-0000192,aspartate,aspartate,beta-alanine,beta-alanine,unresolved,GAD2,1,MAR04174,0,,Beta-alanine metabolism,False,1_direct_reaction,Human-GEM v2.0.0,False,,,,,,False,missing frequencies: GAD2,606,14,14,236,370,0.004536960950413966,0.11107541918287091,0.9674188511334505,-0.21316686021570244,0.2222407821165304,-0.05720479774964414,-0.05266783679923018,47,559.0,59.35515958158836,0.9947390016679565,HC3,tested,,0.9855136516078267
GGM-0000194,aspartate,aspartate,glutamate,glutamate,unresolved,GOT1,1,MAR03829,0,,"Alanine, aspartate and glutamate metabolism",False,1_direct_reaction,Human-GEM v2.0.0,False,,,,,,False,missing frequencies: GOT1,606,14,14,236,370,0.0035523941555474768,0.08860531288022258,0.968019510255687,-0.17011082792859175,0.1772156162396867,0.02299966744303191,0.02655206159857939,47,559.0,43.4676304481293,0.6451090432703965,HC3,tested,,0.9855136516078267
GGM-0000010,AMP,AMP,UMP,UMP,unresolved,TREX1,1,MAR07164,0,,Nucleotide metabolism,False,1_direct_reaction,Human-GEM v2.0.0,False,,,,,,False,missing frequencies: TREX1,606,14,14,236,370,-0.0027084035700081447,0.06785890013539493,0.9681630591499424,-0.1357094038658824,0.1302925967258661,0.0065358750555434076,0.003827471485535263,47,559.0,61.61666076863546,0.7481476179198513,HC3,tested,,0.9855136516078267
GGM-0000270,glutamate,glutamate,phenylalanine,phenylalanine,unresolved,GOT2,1,MAR01616,0,,Phenylalanine metabolism,False,1_direct_reaction,Human-GEM v2.0.0,False,,,,,,False,missing frequencies: GOT2,606,14,14,236,370,0.002918347243827798,0.08389942059071008,0.9722520760239997,-0.1615214954377422,0.1673581899253978,-0.11747146347107022,-0.11455311622724243,47,559.0,61.23054756892374,0.758791092328013,HC3,tested,,0.9861413913957711
GGM-0000143,NADP,NADP+,proline,proline,unresolved,PYCR2,1,MAR03833,0,,Arginine and proline metabolism,False,1_direct_reaction,Human-GEM v2.0.0,False,,,,,,False,missing frequencies: PYCR2,606,14,14,236,370,-0.002616788235541276,0.09769904504849376,0.9786318759000574,-0.19410339785454533,0.1888698213834628,0.012442070335871136,0.00982528210032986,47,559.0,75.6164845186852,0.73848763694368,HC3,tested,,0.9890799030448979
GGM-0000007,AMP,AMP,GMP,GMP,unresolved,RAD1;RAD9A,2,MAR07164,0,,Nucleotide metabolism,False,1_direct_reaction,Human-GEM v2.0.0,False,,,,,,False,missing frequencies: RAD1;RAD9A,606,14,14,236,370,-0.0011497267469626586,0.0821989270792507,0.9888402520280625,-0.16225666339012818,0.15995720989620288,-0.007802700184434658,-0.008952426931397316,47,559.0,48.70138187887002,0.8118168865412895,HC3,tested,,0.9926703707163699
GGM-0000274,glutamate,glutamate,tyrosine,tyrosine,unresolved,TAT,1,MAR06768,0,,"Phenylalanine, tyrosine and tryptophan biosynthesis",False,1_direct_reaction,Human-GEM v2.0.0,False,,,,,,False,missing frequencies: TAT,606,14,14,236,370,-0.001574759328680577,0.11606870237295204,0.9891750525096221,-0.22906523571196527,0.22591571705460414,-0.02719776713723775,-0.028772526465918328,47,559.0,45.951525361255136,0.9984760138151244,HC3,tested,,0.9926703707163699
GGM-0000040,AMP,AMP,cAMP,cAMP,unresolved,PDE6G,1,MAR04014,0,,Purine metabolism,False,1_direct_reaction,Human-GEM v2.0.0,False,,,,,,False,missing frequencies: PDE6G,606,14,14,236,370,-0.000589196745159639,0.1393604735613503,0.9966266648375672,-0.2737307057938526,0.2725523123035334,-0.03857416556031094,-0.03916336230547057,47,559.0,67.47385328090341,0.8165095056567666,HC3,tested,,0.9966266648375672
